"game_id","time","human_id","ai_id","prolific_id","condition","difficulty","confidence","comments","game","round","human_action","human_rt","ai_action","ai_rt","winner","h_action","a_action","score","block"
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",15,"five",1303,"two",782.020178835937,"tie","5","2",0,1
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",16,"five",984,"four",1479.17740280789,"human","5","4",1,1
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",17,"five",1439,"one",563.421262881299,"ai","5","1",-1,1
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",18,"five",1591,"three",1624.41599824219,"tie","5","3",0,1
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",19,"five",1247,"five",2024.03926943644,"tie","5","5",0,1
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",20,"five",1284,"two",1369.23341159513,"tie","5","2",0,1
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",21,"five",1033,"four",1364.69637476388,"human","5","4",1,1
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",22,"five",1227,"one",2347.67065312936,"ai","5","1",-1,1
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",23,"five",588,"three",1763.79338036249,"tie","5","3",0,1
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",24,"five",1047,"five",695.79783051265,"tie","5","5",0,1
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",25,"five",1407,"two",1653.70933488865,"tie","5","2",0,1
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",26,"five",1056,"four",892.722671331354,"human","5","4",1,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",27,"five",1665,"one",648.405371774715,"ai","5","1",-1,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",28,"five",1343,"three",2132.29490325071,"tie","5","3",0,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",29,"five",1297,"five",1973.949954677,"tie","5","5",0,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",30,"five",674,"four",1000.02486590605,"human","5","4",1,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",31,"five",1055,"one",606.462730090777,"ai","5","1",-1,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",32,"five",824,"one",1023.05850975852,"ai","5","1",-1,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",33,"five",1366,"three",1896.21878521996,"tie","5","3",0,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",34,"five",787,"five",1330.43694689322,"tie","5","5",0,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",35,"five",1078,"two",924.03674434043,"tie","5","2",0,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",36,"four",2238,"four",2073.48174289524,"tie","4","4",0,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",37,"four",863,"one",1348.42742827038,"tie","4","1",0,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",38,"four",1385,"three",936.8895707747,"human","4","3",1,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",39,"four",1263,"five",2113.1956843152,"ai","4","5",-1,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",40,"four",1525,"two",1121.04681640247,"tie","4","2",0,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",41,"four",1456,"four",1748.81093046112,"tie","4","4",0,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",42,"five",2383,"one",2547.78528913973,"ai","5","1",-1,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",43,"five",1115,"three",2952.48427171564,"tie","5","3",0,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",44,"five",1000,"five",851.808068795714,"tie","5","5",0,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",45,"five",1047,"two",2979.27034285695,"tie","5","2",0,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",46,"three",2955,"four",883.034971082484,"ai","3","4",-1,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",47,"three",1126,"one",824.53788486952,"tie","3","1",0,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",48,"five",1560,"three",2134.80049991355,"tie","5","3",0,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",49,"five",1633,"one",2646.64124031981,"ai","5","1",-1,2
"ae8ad86d-58c2-4dae-9237-5aa2f5194a4f","2018-07-18 12:27:37","rZNY1f0WR1tWMQF4AABm","gpjWuqd1FP7PJ9JOAABn","583f1a316bbe2c00017a17d4","Level2",15,55,"It is difficult to predict what will happen , programmed . ","numbers",50,"five",2353,"three",935.740639185587,"tie","5","3",0,2
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",1,"rock",2968,"paper",678.184463401099,"ai","R","P",-1,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",2,"paper",2593,"paper",1902.17672718848,"tie","P","P",0,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",3,"scissors",695,"scissors",1693.41358093727,"tie","S","S",0,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",4,"rock",13668,"rock",2495.73192374735,"tie","R","R",0,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",5,"paper",888,"paper",1619.09252744964,"tie","P","P",0,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",6,"scissors",617,"scissors",1548.6423258894,"tie","S","S",0,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",7,"paper",2584,"rock",1053.41181304106,"human","P","R",1,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",8,"scissors",1112,"scissors",617.214422525705,"tie","S","S",0,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",9,"rock",1090,"rock",2548.6361610198,"tie","R","R",0,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",10,"scissors",2218,"paper",1266.41187762069,"human","S","P",1,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",11,"scissors",20358,"rock",1424.44270594917,"ai","S","R",-1,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",12,"paper",1995,"rock",935.714603490709,"human","P","R",1,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",13,"scissors",1752,"scissors",1406.83618204312,"tie","S","S",0,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",14,"rock",1293,"rock",1574.42453587849,"tie","R","R",0,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",15,"scissors",1732,"paper",985.718453906556,"human","S","P",1,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",16,"rock",988,"rock",813.952691762015,"tie","R","R",0,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",17,"scissors",1113,"scissors",1012.03315282285,"tie","S","S",0,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",18,"paper",608,"rock",1917.84979881354,"human","P","R",1,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",19,"scissors",64947,"scissors",880.721739981179,"tie","S","S",0,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",20,"rock",1458,"rock",726.214094028853,"tie","R","R",0,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",21,"scissors",520,"paper",741.419749614817,"human","S","P",1,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",22,"paper",955,"rock",1672.365599721,"human","P","R",1,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",23,"rock",708,"scissors",2132.1275466978,"human","R","S",1,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",24,"scissors",1000,"paper",1872.53635366322,"human","S","P",1,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",25,"paper",144,"rock",1986.90552207505,"human","P","R",1,1
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",26,"rock",3763,"scissors",1019.02449641803,"human","R","S",1,2
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",27,"scissors",156,"paper",2034.63292706649,"human","S","P",1,2
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",28,"paper",3414,"rock",995.977027991702,"human","P","R",1,2
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",29,"rock",231,"scissors",2517.70412785238,"human","R","S",1,2
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",30,"scissors",287,"paper",2861.6012131868,"human","S","P",1,2
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",31,"paper",370,"rock",705.32228120668,"human","P","R",1,2
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",32,"rock",350,"scissors",2171.4993220162,"human","R","S",1,2
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",33,"scissors",264,"paper",1975.07243491879,"human","S","P",1,2
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",34,"paper",51,"rock",1432.97866239155,"human","P","R",1,2
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",35,"rock",926,"scissors",810.384606583231,"human","R","S",1,2
"b1ac7d78-8aa3-4562-bf8e-5e509347c4cc","2018-07-17 20:41:39","FXzVIP95gQOHYZ25AAAw","D2kMCVSswUFaU3vHAAAx","5b215df1df28a7000166f497","Level1",10,94,"For rock, paper, scissors my opponent played each one in a line each time without fail. For fire, water and grass my opponent did the same as what he did in rock, paper, scissors. For the number game my opponent skilled a number each time he played.","rps",36,"scissors",570,"paper",774.372667898431,"human","S","P",1,2
