"game_id","time","human_id","ai_id","prolific_id","condition","difficulty","confidence","comments","game","round","human_action","human_rt","ai_action","ai_rt","winner"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",2,"grass",4562,"grass",1961.18506653783,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",3,"fire",2451,"fire",2457.19565618557,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",4,"water",2012,"water",2576.35426292216,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",5,"water",1696,"grass",1084.22350793178,"ai"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",6,"grass",2699,"grass",2317.4575837992,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",7,"fire",2970,"fire",2735.49440104061,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",8,"water",3452,"water",2368.50587711756,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",9,"grass",2323,"grass",1892.23178014047,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",10,"water",1390,"fire",2756.74901256209,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",11,"grass",4580,"grass",1771.73245060838,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",12,"water",2133,"fire",815.505405163552,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",13,"fire",3435,"grass",904.656063918704,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",14,"water",3810,"water",2554.42346615497,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",15,"fire",2047,"grass",2855.6970489807,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",16,"grass",2069,"water",2892.19998587667,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",17,"fire",2481,"fire",1491.27535328038,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",18,"water",1820,"water",869.28030432002,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",19,"grass",1357,"grass",2793.76256160722,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",20,"water",2584,"fire",1209.939384034,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",21,"fire",1789,"grass",2192.51723760756,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",22,"water",2969,"water",1696.89497705999,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",23,"grass",2123,"grass",1578.60611477944,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",24,"fire",2141,"fire",2555.7932891581,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",25,"grass",4134,"water",1295.6874125536,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",26,"fire",3989,"fire",2139.51533571445,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",27,"water",1492,"fire",2501.49917131164,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",28,"fire",2132,"grass",2664.43388794217,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",29,"grass",2360,"water",1508.96054695895,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",30,"fire",2171,"fire",1120.65188695375,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",31,"water",1661,"water",1768.23293843788,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",32,"grass",2710,"grass",919.154633264455,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",33,"water",1556,"fire",2413.58779785189,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",34,"fire",2315,"grass",2224.01217562635,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",35,"grass",1812,"water",2318.92808084078,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",36,"water",2075,"fire",2323.07112529639,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",37,"fire",5644,"grass",1076.30837718711,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",38,"grass",6260,"water",1253.71678839802,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",39,"fire",6564,"fire",2395.02133819676,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",40,"grass",3350,"water",1062.01802698722,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",41,"water",2613,"fire",1391.69224728098,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",42,"grass",4612,"grass",1301.08635931111,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",43,"fire",1324,"fire",851.722458415045,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",44,"water",893,"water",877.772160308646,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",45,"water",1822,"grass",1173.89998214892,"ai"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",46,"grass",1654,"grass",2722.99102797971,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",47,"water",1456,"water",532.176485969653,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",48,"fire",1497,"grass",2725.15406740217,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",49,"water",2913,"water",2835.15836313678,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","fwg",50,"fire",1482,"grass",1618.7512181703,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",1,"five",2824,"two",806.07496608436,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",2,"one",3074,"one",2029.98963993966,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",3,"three",1728,"two",2487.9954416403,"human"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",4,"four",2664,"four",1153.84277368663,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",5,"two",1653,"five",1830.44311980387,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",6,"five",2606,"three",1156.17591932237,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",7,"one",1743,"one",1632.96283254314,"tie"
"131039c8-ab80-4169-852f-67f8f1070dc2",2018-07-18 15:20:20,"4HDD95eEc5uc6WGZAAB-","iD8q8aualFQvB9HPAAB_","5b245c2e007d870001c7915f","Level1","20","45","I wasn't entirely sure what their exact strategy was, but I did notice them doing weird patterns, or maybe that was just them picking a certain thing after seeing my choice last round. I don't remember them every picking the same choice twice. I'm not entirely sure what their strategy was, but I guess I kinda figured it out without thinking too hard about it.","numbers",8,"three",1680,"two",1394.92132186469,"human"
